STABR,FSCSKEY,FSCS_SEQ,C_FSCS,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_OUT_TY,SQ_FEET,F_SQ_FT,L_NUM_BM,HOURS,WKS_OPEN,YR_SUB,OBEREG,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE,REAPLOCALE,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOMATCH
TX,TX0097,002,Y,187,HONDO PUBLIC LIBRARY,2003 AVENUE K,HONDO,78861,2438,MEDINA,8304265333,CE,12604,R_17,0,2248,52,2017,06,00,00,00,-99.140426,29.346234,48,325,34676,50066,32,03,5,4008,4823,41700,0,A
TX,TX0098,002,Y,188,BERTHA VOYER MEMORIAL LIBRARY,500 6TH ST,HONEY GROVE,75446,1801,FANNIN,9033782206,CE,8184,R_17,0,1789,52,2017,06,00,00,00,-95.909257,33.583011,48,147,34700,34446,43,07,9501,2080,4804,14300,1,A
TX,TX0099,002,Y,189,HOUSTON PUBLIC LIBRARY,500 MCKINNEY ST,HOUSTON,77002,2530,HARRIS,8323931313,CE,333620,R_17,0,2854,50,2017,06,00,00,00,-95.369632,29.759757,48,201,35000,4652980,11,01,1000,3096,4818,26420,0,A
TX,TX0099,003,Y,189.131,SHEPARD-ACRES HOMES NEIGHBORHOOD LIBRARY,8501 W MONTGOMERY RD,HOUSTON,77088,7118,HARRIS,8323931700,BR,8720,R_17,0,2051,50,2017,06,00,00,00,-95.437298,29.871284,48,201,35000,4652980,11,01,5331,2037,4818,26420,0,A
TX,TX0099,004,Y,189.132,HENINGTON-ALIEF REGIONAL LIBRARY,7979 S KIRKWOOD RD,HOUSTON,77072,4701,HARRIS,8323931820,BR,19620,R_17,0,1752,41,2017,06,00,00,00,-95.587504,29.691966,48,201,35000,4652980,11,01,4530,1017,4809,26420,0,A
TX,TX0099,005,Y,189.133,BRACEWELL NEIGHBORHOOD LIBRARY,9002 KINGSPOINT DR,HOUSTON,77075,5170,HARRIS,8323932580,BR,11979,R_17,0,1847,50,2017,06,00,00,00,-95.246787,29.60153,48,201,M,4652980,21,03,3340.03,3038,4822,26420,0,A
TX,TX0099,006,Y,189.134,CARNEGIE NEIGHBORHOOD LIBRARY,1050 QUITMAN ST,HOUSTON,77009,7858,HARRIS,8323931720,BR,22365,R_17,0,2831,50,2017,06,00,00,00,-95.359775,29.782231,48,201,35000,4652980,11,01,2123,2004,4829,26420,0,A
TX,TX0099,007,Y,189.136,CLAYTON LIBRARY CTR FOR GENEALOGICAL RESEARCH,5300 CAROLINE ST,HOUSTON,77004,6803,HARRIS,8323932600,BR,34936,R_17,0,2025,50,2017,06,00,00,00,-95.385552,29.726235,48,201,35000,4652980,11,01,3126,4015,4818,26420,0,A
TX,TX0099,008,Y,189.135,COLLIER REGIONAL LIBRARY,6200 PINEMONT DR,HOUSTON,77092,3204,HARRIS,8323931740,BR,17440,R_17,0,977,21,2017,06,00,00,00,-95.482485,29.840406,48,201,35000,4652980,11,01,5321,3016,4818,26420,0,A
TX,TX0099,009,Y,189.137,DIXON NEIGHBORHOOD LIBRARY,8002 HIRSCH RD,HOUSTON,77016,5602,HARRIS,8323931760,BR,3270,R_17,0,1786,50,2017,06,00,00,00,-95.328957,29.833439,48,201,35000,4652980,11,01,2304,2008,4818,26420,0,A
TX,TX0099,010,Y,189.138,FIFTH WARD NEIGHBORHOOD LIBRARY,4014 MARKET ST,HOUSTON,77020,4129,HARRIS,8323931770,BR,2000,R_17,0,950,50,2017,06,00,00,00,-95.329776,29.772657,48,201,35000,4652980,11,01,2113,1015,4818,26420,0,A
TX,TX0099,011,Y,189.139,FLORES NEIGHBORHOOD LIBRARY,110 N MILBY ST,HOUSTON,77003,1931,HARRIS,8323931780,BR,9265,R_17,0,1735,50,2017,06,00,00,00,-95.335135,29.750615,48,201,35000,4652980,11,01,3104,2008,4829,26420,0,A
TX,TX0099,012,Y,189.140,HPL EXPRESS FRANK,10103 FONDREN,HOUSTON,77096,4556,HARRIS,8323932410,BR,10049,R_17,0,2059,50,2017,06,00,00,00,-95.508461,29.669836,48,201,35000,4652980,11,01,4225,3009,4809,26420,0,A
TX,TX0099,013,Y,189.141,HEIGHTS NEIGHBORHOOD LIBRARY,1302 HEIGHTS BLVD,HOUSTON,77008,4209,HARRIS,8323931810,BR,15260,R_17,0,2116,50,2017,06,00,00,00,-95.397617,29.794498,48,201,35000,4652980,11,01,5113.02,3015,4818,26420,0,A
TX,TX0099,014,Y,189.142,HILLENDAHL NEIGHBORHOOD LIBRARY,2436 GESSNER RD,HOUSTON,77080,5012,HARRIS,8323931940,BR,10900,R_17,0,1779,50,2017,06,00,00,00,-95.545119,29.815674,48,201,35000,4652980,11,01,5221,4001,4802,26420,0,A
TX,TX0099,015,Y,189.143,JOHNSON NEIGHBORHOOD LIBRARY,3517 REED RD,HOUSTON,77051,2333,HARRIS,8323932550,BR,12190,R_17,0,1770,50,2017,06,00,00,00,-95.371796,29.658315,48,201,35000,4652980,11,01,3312,2007,4809,26420,0,A
TX,TX0099,016,Y,189.144,JUNGMAN NEIGHBORHOOD LIBRARY,5830 WESTHEIMER RD,HOUSTON,77057,5617,HARRIS,8323931860,BR,18530,R_17,0,1391,35,2017,06,24,00,00,-95.481373,29.737962,48,201,35000,4652980,11,01,4314.02,1000,4807,26420,0,A
TX,TX0099,017,Y,189.145,MCCRANE-KASHMERE GARDENS NEIGHBORHOOD LIBRARY,5411 PARDEE ST,HOUSTON,77026,2948,HARRIS,8323932450,BR,11178,R_17,0,1776,50,2017,06,00,00,00,-95.316216,29.805984,48,201,35000,4652980,11,01,2117,1014,4818,26420,0,A
TX,TX0099,018,Y,189.146,KENDALL NEIGHBORHOOD LIBRARY,609 N ELDRIDGE PKWY,HOUSTON,77079,4429,HARRIS,8323931880,BR,22365,R_17,0,2157,50,2017,06,00,00,00,-95.619964,29.7739,48,201,35000,4652980,11,01,4506,3016,4807,26420,0,A
TX,TX0099,019,Y,189.147,LAKEWOOD NEIGHBORHOOD LIBRARY,8815 FELAND ST,HOUSTON,77028,2016,HARRIS,8323932530,BR,4524,R_17,0,2060,50,2017,06,00,00,00,-95.26729,29.841205,48,201,35000,4652980,11,01,2310,1020,4818,26420,0,A
TX,TX0099,020,Y,189.148,LOOSCAN NEIGHBORHOOD LIBRARY,2510 WILLOWICK RD,HOUSTON,77027,3936,HARRIS,8323931900,BR,21175,R_17,0,2042,50,2017,06,00,00,00,-95.441749,29.742364,48,201,35000,4652980,11,01,4114,1006,4807,26420,0,A
TX,TX0099,021,Y,189.149,MANCUSO NEIGHBORHOOD LIBRARY,6767 BELLFORT ST,HOUSTON,77087,6430,HARRIS,8323931920,BR,8930,R_17,0,2040,50,2017,06,00,00,00,-95.310197,29.667895,48,201,35000,4652980,11,01,3326,3027,4809,26420,0,A
TX,TX0099,022,Y,189.150,MELCHER NEIGHBORHOOD LIBRARY,7200 KELLER ST,HOUSTON,77012,3516,HARRIS,8323932480,BR,4578,R_17,0,1783,50,2017,06,00,00,00,-95.289958,29.706385,48,201,35000,4652980,11,01,3115,2004,4829,26420,0,A
TX,TX0099,023,Y,189.151,MEYER NEIGHBORHOOD LIBRARY,5005 W BELLFORT ST,HOUSTON,77035,3203,HARRIS,8323931840,BR,8339,R_17,0,1822,50,2017,06,00,00,00,-95.466186,29.668411,48,201,35000,4652980,11,01,4206,2006,4807,26420,0,A
TX,TX0099,024,Y,189.164,FREED-MONTROSE NEIGHBORHOOD LIBRARY,4100 MONTROSE BLVD,HOUSTON,77006,4936,HARRIS,8323931800,BR,16459,R_17,0,1741,50,2017,06,00,00,00,-95.391184,29.736086,48,201,35000,4652980,11,01,4107.02,2023,4802,26420,0,A
TX,TX0099,025,Y,189.152,MOODY NEIGHBORHOOD LIBRARY,9525 IRVINGTON BLVD,HOUSTON,77076,5247,HARRIS,8323931950,BR,6213,R_17,0,2043,50,2017,06,00,00,00,-95.362592,29.847407,48,201,35000,4652980,11,01,2213,1016,4829,26420,0,A
TX,TX0099,026,Y,189.153,OAK FOREST NEIGHBORHOOD LIBRARY,1349 W 43RD ST,HOUSTON,77018,4205,HARRIS,8323931960,BR,12116,R_17,0,1797,50,2017,06,00,00,00,-95.434195,29.828161,48,201,35000,4652980,11,01,5311,2000,4818,26420,0,A
TX,TX0099,027,Y,189.154,PARK PLACE REGIONAL LIBRARY,8145 PARK PLACE BLVD,HOUSTON,77017,3032,HARRIS,8323931970,BR,16000,R_17,0,2153,50,2017,06,00,00,00,-95.275556,29.687001,48,201,35000,4652980,11,01,3202,3011,4829,26420,0,A
TX,TX0099,028,Y,189.155,PLEASANTVILLE NEIGHBORHOOD LIBRARY,1520 GELLHORN DR,HOUSTON,77029,3351,HARRIS,8323932330,BR,4360,R_17,0,2051,50,2017,06,00,00,00,-95.272778,29.76337,48,201,35000,4652980,11,01,2125,1055,4818,26420,0,A
TX,TX0099,029,Y,189.156,RING NEIGHBORHOOD LIBRARY,8835 LONG POINT RD,HOUSTON,77055,3005,HARRIS,8323932000,BR,8391,R_17,0,2068,50,2017,06,00,00,00,-95.507916,29.802941,48,201,35000,4652980,11,01,5207,4006,4802,26420,0,A
TX,TX0099,030,Y,189.157,SCENIC WOODS REGIONAL LIBRARY,10677 HOMESTEAD RD,HOUSTON,77016,2703,HARRIS,8323932030,BR,12252,R_17,0,1519,35,2017,06,00,00,00,-95.30069,29.86932,48,201,35000,4652980,11,01,2318,1014,4818,26420,0,A
TX,TX0099,031,Y,189.158,SMITH NEIGHBORHOOD LIBRARY,3624 SCOTT ST,HOUSTON,77004,4744,HARRIS,8323932050,BR,11445,R_17,0,2043,50,2017,06,00,00,00,-95.351405,29.722803,48,201,35000,4652980,11,01,3128,2001,4818,26420,0,A
TX,TX0099,032,Y,189.159,STANAKER NEIGHBORHOOD LIBRARY,611 SSGT MACARIO GARCIA DR,HOUSTON,77011,3609,HARRIS,8323932080,BR,9045,R_17,0,2075,50,2017,06,00,00,00,-95.30282,29.73995,48,201,35000,4652980,11,01,3109,5001,4829,26420,0,A
TX,TX0099,033,Y,189.160,TUTTLE NEIGHBORHOOD LIBRARY,702 KRESS ST,HOUSTON,77020,4912,HARRIS,8323932100,BR,7722,R_17,0,1521,41,2017,06,00,00,00,-95.307503,29.776245,48,201,35000,4652980,11,01,2116,2054,4829,26420,0,A
TX,TX0099,034,Y,189.161,VINSON NEIGHBORHOOD LIBRARY,3810 WEST FUQUA,HOUSTON,77045,6402,HARRIS,8323932120,BR,19864,R_17,0,2026,50,2017,06,00,00,00,-95.433853,29.613575,48,201,35000,4652980,11,01,3306,4023,4809,26420,0,A
TX,TX0099,035,Y,189.162,WALTER NEIGHBORHOOD LIBRARY,7660 CLAREWOOD DR,HOUSTON,77036,4922,HARRIS,8323932500,BR,10400,R_17,0,1800,50,2017,06,00,00,00,-95.520159,29.709707,48,201,35000,4652980,11,01,4328.02,1001,4807,26420,0,A
TX,TX0099,036,Y,189.163,YOUNG NEIGHBORHOOD LIBRARY,5260 GRIGGS RD,HOUSTON,77021,3760,HARRIS,8323932140,BR,16014,R_17,0,1677,45,2017,06,00,00,00,-95.334444,29.697033,48,201,35000,4652980,11,01,3134,2029,4818,26420,0,A
TX,TX0099,037,Y,189.165,ROBINSON-WESTCHASE NEIGHBORHOOD LIBRARY,3223 WILCREST DR,HOUSTON,77042,3349,HARRIS,8323932011,BR,18094,R_17,0,372,9,2017,06,00,00,00,-95.571539,29.728524,48,201,35000,4652980,11,01,4522.01,2002,4809,26420,0,A
TX,TX0099,039,Y,189.303,STIMLEY-BLUE RIDGE NEIGHBORHOOD LIBRARY,7007 W FUQUA DR,HOUSTON,77489,2601,HARRIS,8323932370,BR,14660,R_17,0,308,7,2017,06,00,00,00,-95.491687,29.598837,48,157,35000,764828,11,01,6703,2003,4809,26420,0,A
TX,TX0099,040,Y,189.360,MCGOVERN-STELLA LINK NEIGHBORHOOD LIBRARY,7405 STELLA LINK RD,HOUSTON,77025,2328,HARRIS,8323932630,BR,20393,R_17,0,2131,50,2017,06,00,00,00,-95.440022,29.698343,48,201,35000,4652980,11,01,4130,2005,4807,26420,0,A
TX,TX0099,041,Y,189.391,AFRICAN AMERICAN LIBRARY AT THE GREGORY SCHOOL,1300 VICTOR ST,HOUSTON,77019,5534,HARRIS,8323931440,BR,26007,R_17,0,1904,50,2017,06,00,00,00,-95.380528,29.753933,48,201,35000,4652980,11,01,4101,2025,4818,26420,0,A
TX,TX0099,042,Y,189.392,HOUSTON METROPOLITAN RESEARCH CENTER,550 MCKINNEY ST,HOUSTON,77002,2530,HARRIS,8323931662,BR,93000,R_17,0,2037,50,2017,06,00,00,00,-95.36876,29.759222,48,201,35000,4652980,11,01,1000,3096,4818,26420,0,A
TX,TX0099,043,Y,189.377,HPL EXPRESS DISCOVERY GREEN,1500 MCKINNEY R2,HOUSTON,77010,4011,HARRIS,8323931375,BR,450,R_17,0,847,50,2017,06,00,00,00,-95.360191,29.754149,48,201,35000,4652980,11,01,1000,1097,4818,26420,0,A
TX,TX0099,044,Y,189.378,HPL EXPRESS SOUTHWEST,6400 HIGH STAR,HOUSTON,77074,5006,HARRIS,8323932660,BR,3636,R_17,0,1993,50,2017,06,00,00,00,-95.493526,29.71081,48,201,35000,4652980,11,01,4213,2004,4807,26420,0,A
TX,TX0100,002,Y,19,ATLANTA PUBLIC LIBRARY,101 W HIRAM ST,ATLANTA,75551,2509,CASS,9037962112,CE,9688,R_17,0,2215,51,2017,06,00,00,00,-94.165753,33.115113,48,067,04516,30012,32,06,9504,5013,4804,-4,N,A
TX,TX0101,003,Y,190.170,ALDINE BRANCH LIBRARY,11331 AIRLINE DR,HOUSTON,77037,1117,HARRIS,2814455560,BR,13268,R_17,0,2209,52,2017,06,00,00,00,-95.407145,29.92063,48,201,35000,4652980,11,01,2225.03,1017,4829,26420,0,A
TX,TX0101,004,Y,190.181,BALDWIN BOETTCHER BRANCH LIBRARY,22248 ALDINE WESTFIELD RD,HUMBLE,77338,1080,HARRIS,2818211320,BR,10137,R_17,0,2159,52,2017,06,00,00,00,-95.381898,30.037894,48,201,M,4652980,11,03,2408.02,1106,4818,26420,0,A
TX,TX0101,005,Y,190.171,KATHERINE TYRA/BEAR CREEK BRANCH LIBRARY,16719 CLAY RD,HOUSTON,77084,4009,HARRIS,2815500885,BR,12000,R_17,0,2261,52,2017,06,00,00,00,-95.655335,29.834787,48,201,M,4652980,11,03,5417,2009,4807,26420,0,A
TX,TX0101,007,Y,190.166,CROSBY-EDITH FAE COOK COLE BRANCH LIBRARY,135 HARE RD,CROSBY,77532,5273,HARRIS,2813283535,BR,10500,R_17,0,1799,52,2017,06,00,14,00,-95.066909,29.920368,48,201,M,4652980,21,03,2519.02,1003,4836,26420,0,A
TX,TX0101,008,Y,190.189,BARBARA BUSH BRANCH LIBRARY,6817 CYPRESSWOOD DR,SPRING,77379,7705,HARRIS,2813764610,BR,32000,R_17,0,2660,52,2017,06,00,00,00,-95.510651,30.012972,48,201,M,4652980,21,03,5537,2029,4802,26420,0,A
TX,TX0101,009,Y,190.172,FAIRBANKS BRANCH LIBRARY,7122 GESSNER RD,HOUSTON,77040,3104,HARRIS,7134664438,BR,7247,R_17,0,2207,52,2017,06,00,00,00,-95.540643,29.872892,48,201,M,4652980,21,03,5342.03,1034,4802,26420,0,A
TX,TX0101,010,Y,190.173,FREEMAN MEMORIAL BRANCH LIBRARY,16616 DIANA LN,HOUSTON,77062,5812,HARRIS,2814881906,BR,42000,R_17,0,2654,52,2017,06,00,00,00,-95.120031,29.558972,48,201,35000,4652980,11,01,3405,1005,4836,26420,0,A
TX,TX0101,011,Y,190.168,GALENA PARK BRANCH LIBRARY,1500 KEENE ST,GALENA PARK,77547,2400,HARRIS,7134500982,BR,6922,R_17,0,1140,33,2017,06,00,00,00,-95.236604,29.743353,48,201,27996,4652980,21,03,2337.02,1008,4829,26420,0,A
TX,TX0101,012,Y,190.174,HIGH MEADOWS BRANCH LIBRARY,4500 ALDINE MAIL ROUTE,HOUSTON,77039,5915,HARRIS,2815901456,BR,9500,R_17,0,2362,52,2017,06,00,00,00,-95.325572,29.902673,48,201,M,4652980,21,03,2222,1007,4829,26420,0,9
TX,TX0101,013,Y,190.175,JACINTO CITY BRANCH LIBRARY,921 AKRON ST,HOUSTON,77029,2149,HARRIS,7136733237,BR,5883,R_17,0,2012,52,2017,06,00,00,00,-95.240449,29.772765,48,201,37156,4652980,21,03,2334,1007,4818,26420,0,A
TX,TX0101,014,Y,190.183,KATY BRANCH LIBRARY,5414 FRANZ RD,KATY,77493,1717,HARRIS,2813913509,BR,15000,R_17,0,2254,52,2017,06,00,00,00,-95.81776,29.801686,48,201,38476,4652980,21,03,5428,2001,4810,26420,0,A
TX,TX0101,015,Y,190.185,KINGWOOD BRANCH LIBRARY,4400 BENS VIEW LN,KINGWOOD,77339,3774,HARRIS,2813606804,BR,30000,R_17,0,2667,52,2017,06,00,00,00,-95.180895,30.04311,48,201,35000,4652980,11,01,2510,1002,4802,26420,0,A
TX,TX0101,016,Y,190.186,LA PORTE BRANCH LIBRARY,600 S BROADWAY ST,LA PORTE,77571,5320,HARRIS,2814714022,BR,23357,R_17,0,2359,52,2017,06,00,00,00,-95.019213,29.6589,48,201,41440,4652980,21,03,3437,2021,4836,26420,0,A
TX,TX0101,017,Y,190.167,NORTHWEST BRANCH LIBRARY,11355 REGENCY GREEN DR,CYPRESS,77429,4705,HARRIS,2818902665,BR,12000,R_17,0,1909,52,2017,06,00,00,00,-95.592831,29.961955,48,201,M,4652980,11,03,5523.02,2000,4810,26420,0,A
TX,TX0101,018,Y,190.182,OCTAVIA FIELDS BRANCH LIBRARY,1503 S HOUSTON AVE,HUMBLE,77338,4822,HARRIS,2814463377,BR,15000,R_17,0,2215,52,2017,06,00,00,00,-95.26055,29.980865,48,201,35348,4652980,21,03,2506,4007,4802,26420,0,A
TX,TX0101,019,Y,190.188,SOUTH HOUSTON BRANCH LIBRARY,607 AVE A,SOUTH HOUSTON,77587,3659,HARRIS,7139412385,BR,6910,R_17,0,1909,52,2017,06,00,00,00,-95.224441,29.666489,48,201,69020,4652980,21,03,3214.01,1011,4829,26420,0,A
TX,TX0101,020,Y,190.176,SPRING BRANCH LIBRARY,930 CORBINDALE RD,HOUSTON,77024,2806,HARRIS,7134641633,BR,10500,R_17,0,2357,52,2017,06,00,00,00,-95.512814,29.781048,48,201,33068,4652980,21,03,4305,2033,4807,26420,0,A
TX,TX0101,021,Y,190.169,STRATFORD BRANCH LIBRARY,509 STRATFORD ST,HIGHLANDS,77562,2547,HARRIS,2814263521,BR,2700,R_17,0,2054,52,2017,06,00,00,00,-95.062883,29.821725,48,201,33836,4652980,21,03,2529,1038,4836,26420,0,A
TX,TX0101,022,Y,190.190,TOMBALL BRANCH LIBRARY,30555 TOMBALL PKWY,TOMBALL,77375,4096,HARRIS,8325594200,BR,72000,R_17,0,3557,52,2017,06,00,00,00,-95.6423,30.113262,48,201,73316,4652980,21,03,5555.01,2001,4810,26420,0,A
TX,TX0101,023,Y,190.177,WEST UNIVERSITY BRANCH LIBRARY,6108 AUDEN ST,HOUSTON,77005,2814,HARRIS,7136688273,BR,6100,R_17,0,2150,52,2017,06,00,00,00,-95.437422,29.716522,48,201,77956,4652980,21,03,4124,4004,4807,26420,0,A
TX,TX0101,026,Y,190.187,EVELYN MEADOR BRANCH LIBRARY,2400 NORTH MEYER RD,SEABROOK,77586,2964,HARRIS,2814749142,BR,21100,R_17,0,2354,52,2017,06,00,00,00,-95.015898,29.572749,48,201,66392,4652980,21,03,3416,1001,4836,26420,0,9
TX,TX0101,027,Y,190.184,MAUD SMITH MARKS BRANCH LIBRARY,1815 WESTGREEN BLVD,KATY,77450,5370,HARRIS,2814928592,BR,12300,R_17,0,2357,52,2017,06,00,00,00,-95.734183,29.757657,48,201,M,4652980,21,03,4549,1000,4807,26420,0,A
TX,TX0101,028,Y,190.179,NORTH CHANNEL BRANCH LIBRARY,15741 WALLISVILLE RD,HOUSTON,77049,4607,HARRIS,2814571631,BR,14000,R_17,0,2463,52,2017,06,00,00,00,-95.15649,29.810539,48,201,M,4652980,11,03,2522,2462,4829,26420,0,A
TX,TX0101,029,Y,190.180,PARKER WILLIAMS BRANCH LIBRARY,10851 SCARSDALE BLVD STE 510,HOUSTON,77089,5740,HARRIS,2814842036,BR,20000,R_17,0,1960,52,2017,06,00,00,00,-95.214559,29.583959,48,201,35000,4652980,11,01,3503,1031,4822,26420,0,A
TX,TX0101,030,Y,190.286,ATASCOCITA BRANCH LIBRARY,19520 PINEHURST TRAIL DR,HUMBLE,77346,2250,HARRIS,2818122162,BR,12000,R_17,0,2357,52,2017,06,00,00,00,-95.154023,30.0036,48,201,04462,4652980,11,03,2508,2034,4802,26420,0,A
TX,TX0101,031,Y,190.341,CY-FAIR COLLEGE,9191 BARKER CYPRESS RD,CYPRESS,77433,1383,HARRIS,2812903210,BR,78500,R_17,0,4270,52,2017,06,00,00,00,-95.686201,29.912887,48,201,M,4652980,41,08,5430.02,1000,4810,26420,0,A
TX,TX0101,032,Y,190.396,HCPL TECHNOLOGY CENTER AT LINCOLN PARK,979 GRENSHAW ST,HOUSTON,77088,5156,HARRIS,2814451617,BR,552,R_17,0,2000,52,2017,06,00,00,00,-95.424424,29.880685,48,201,35000,4652980,11,01,5333,1029,4818,26420,0,A
TX,TX0101,033,Y,190.397,HCPL TECHNOLOGY CENTER AT FINNEGAN PARK,4900 PROVIDENCE ST,HOUSTON,77020,7212,HARRIS,7136787385,BR,275,R_17,0,2000,52,2017,06,00,00,00,-95.319793,29.770141,48,201,35000,4652980,11,01,2114,2002,4818,26420,0,A
TX,TX0102,002,Y,191,HOWE COMMUNITY LIBRARY,315 S COLLINS FWY,HOWE,75459,4592,GRAYSON,9035323350,CE,4500,R_17,0,2383,50,2017,06,00,00,00,-96.618426,33.502847,48,181,35084,131140,42,08,18.01,3013,4804,43300,0,A
TX,TX0103,002,Y,192,HUNTSVILLE PUBLIC LIBRARY,1219 13TH ST,HUNTSVILLE,77340,4603,WALKER,9362915472,CE,22000,R_17,0,2425,52,2017,06,00,00,00,-95.551629,30.721658,48,471,35528,72245,32,05,7905,3008,4808,26660,1,A
TX,TX0104,002,Y,193,HURST PUBLIC LIBRARY,901 PRECINCT LINE RD,HURST,76053,4932,TARRANT,8177887300,CE,50390,R_17,0,2742,52,2017,06,00,00,00,-97.186466,32.825987,48,439,35576,2054475,21,03,1134.03,1023,4824,19100,0,A
TX,TX0105,002,Y,194,IMPERIAL PUBLIC LIBRARY,223 W FM 11,IMPERIAL,79743,M,PECOS,4325362236,CE,1800,R_17,0,1970,52,2017,06,00,00,00,-102.691544,31.272333,48,371,35828,15634,43,07,9501,1977,4823,-4,N,A
TX,TX0106,002,Y,195,INGLESIDE PUBLIC LIBRARY,2867 AVENUE J,INGLESIDE,78362,6353,SAN PATRICIO,3617762517,CE,6030,R_17,0,2341,44,2017,06,00,00,07,-97.203073,27.87653,48,409,36008,67215,31,03,103.01,2000,4827,18580,0,A
TX,TX0107,002,Y,196,TOM BURNETT MEMORIAL LIBRARY,400 W ALAMEDA ST,IOWA PARK,76367,1616,WICHITA,9405924981,CE,5116,R_17,0,2892,52,2017,06,00,00,00,-98.671786,33.955396,48,485,36104,132000,31,04,136,4050,4813,48660,0,A
TX,TX0108,002,Y,197,IRAAN PUBLIC LIBRARY,120 W 5TH ST,IRAAN,79744,M,PECOS,4326392235,CE,2100,R_17,0,1980,52,2017,06,00,00,00,-101.898374,30.913035,48,371,36128,15634,43,07,9501,2024,4823,-4,N,A
TX,TX0109,001,Y,198.416,SOUTH IRVING LIBRARY,601 SCHULZE DR,IRVING,75060,M,DALLAS,9727212606,BR,52570,R_17,0,3239,52,2017,06,00,00,00,-96.95443,32.812401,48,113,37000,2618148,12,02,149.01,1013,4833,19100,0,A
TX,TX0109,003,Y,198.192,WEST IRVING LIBRARY,4444 W ROCHELLE RD,IRVING,75062,4013,DALLAS,9727212691,BR,25000,R_17,0,2738,52,2017,06,00,00,00,-97.010285,32.846786,48,113,37000,2618148,12,02,141.16,5002,4824,19100,0,A
TX,TX0109,005,Y,198.281,EAST BRANCH LIBRARY,440 S NURSERY RD,IRVING,75060,3124,DALLAS,9727213722,BR,5700,R_17,0,1694,52,2017,06,00,00,00,-96.93448,32.809955,48,113,37000,2618148,12,02,149.02,1018,4833,19100,0,A
TX,TX0109,006,Y,198.284,VALLEY RANCH LIBRARY,401 CIMARRON TRL,IRVING,75063,4536,DALLAS,9727214669,BR,26000,R_17,0,3239,52,2017,06,00,00,00,-96.949834,32.932955,48,113,37000,2618148,12,02,141.31,1011,4824,19100,0,A
TX,TX0110,002,Y,2,ABILENE PUBLIC LIBRARY,202 CEDAR ST,ABILENE,79601,5720,TAYLOR,3256772474,CE,42000,R_17,0,3117,52,2017,06,00,00,00,-99.735477,32.450724,48,441,01000,136290,12,02,110,1095,4819,10180,0,A
TX,TX0110,004,Y,2.1,ABILENE PUBLIC LIBRARY SOUTH BRANCH,4310 BUFFALO GAP RD SUITE 1246,ABILENE,79606,2707,TAYLOR,3256987565,BR,20432,R_17,0,3153,52,2017,06,00,00,00,-99.759884,32.398465,48,441,01000,136290,12,02,128.01,1019,4819,10180,0,A
TX,TX0110,005,Y,2.384,ABILENE PUBLIC LIBRARY MOCKINGBIRD,1326 N MOCKINGBIRD LN,ABILENE,79603,4708,TAYLOR,3254377323,BR,11880,R_17,0,3153,52,2017,06,00,00,00,-99.757863,32.464922,48,441,01000,136290,12,02,106,1012,4819,10180,0,A
TX,TX0111,002,Y,20,AUSTIN PUBLIC LIBRARY,710 W CÉSAR CHÁVEZ ST,AUSTIN,78701,M,TRAVIS,5129747400,CE,110633,R_17,0,3588,52,2017,06,00,00,15,-97.75178,30.26613,48,453,05000,1226698,11,01,12,2069,4821,12420,0,A
TX,TX0111,003,Y,20.27,AUSTIN HISTORY CENTER LIBRARY,810 GUADALUPE ST,AUSTIN,78701,M,TRAVIS,5129747480,BR,36176,R_17,0,2392,52,2017,06,00,00,00,-97.745559,30.271053,48,453,05000,1226698,11,01,11,1041,4821,12420,0,A
TX,TX0111,004,Y,20.28,CARVER BRANCH LIBRARY,1161 ANGELINA ST,AUSTIN,78702,2034,TRAVIS,5129741010,BR,14967,R_17,0,2912,52,2017,06,00,00,00,-97.724461,30.269796,48,453,05000,1226698,11,01,8.04,2014,4825,12420,0,A
TX,TX0111,005,Y,20.29,EUSTASIO CEPEDA BRANCH LIBRARY,651 N PLEASANT VALLEY RD,AUSTIN,78702,3944,TRAVIS,5129747372,BR,8110,R_17,0,2912,52,2017,06,00,00,00,-97.709535,30.259921,48,453,05000,1226698,11,01,9.02,2000,4835,12420,0,A
TX,TX0111,006,Y,20.30,HOWSON BRANCH LIBRARY,2500 EXPOSITION BLVD,AUSTIN,78703,1736,TRAVIS,5129748800,BR,6700,R_17,0,2912,52,2017,06,00,00,00,-97.767429,30.29801,48,453,05000,1226698,11,01,16.04,3011,4825,12420,0,A
TX,TX0111,007,Y,20.31,LITTLE WALNUT CREEK BRANCH LIBRARY,835 W RUNDBERG LN,AUSTIN,78758,6736,TRAVIS,5129749860,BR,11000,R_17,0,3120,52,2017,06,00,00,00,-97.698292,30.363634,48,453,05000,1226698,11,01,18.19,1011,4810,12420,0,A
TX,TX0111,008,Y,20.32,MANCHACA ROAD BRANCH LIBRARY,5500 MANCHACA RD,AUSTIN,78745,2860,TRAVIS,5129748700,BR,14500,R_17,0,3120,52,2017,06,00,00,00,-97.797006,30.216221,48,453,05000,1226698,11,01,17.12,2016,4821,12420,0,A
